from,to,capacity,travel_time,attributes_json_layer,attributes_json_capacity,attributes_json_travel_time,attributes_json_status,layer_Road Network,layer_Telecom Network,layer_Water Network
DATA_007,HOSP_007,454,1,Telecom Network,454,1,active,False,True,False
DATA_007,MAG_021,185,1,Telecom Network,185,1,active,False,True,False
DATA_007,MAG_006,331,1,Telecom Network,331,1,active,False,True,False
DATA_007,MAG_016,128,1,Telecom Network,128,1,active,False,True,False
DATA_007,MAG_002,211,1,Telecom Network,211,1,active,False,True,False
DATA_007,MAG_008,418,1,Telecom Network,418,1,active,False,True,False
DATA_008,HOSP_006,288,1,Telecom Network,288,1,active,False,True,False
DATA_008,HOSP_010,199,1,Telecom Network,199,1,active,False,True,False
DATA_008,HOSP_007,563,1,Telecom Network,563,1,active,False,True,False
DATA_008,HOSP_003,507,1,Telecom Network,507,1,active,False,True,False
DATA_008,HOSP_002,504,1,Telecom Network,504,1,active,False,True,False
DATA_008,HOSP_004,485,1,Telecom Network,485,1,active,False,True,False
DATA_008,HOSP_009,311,1,Telecom Network,311,1,active,False,True,False
DATA_008,HOSP_005,358,1,Telecom Network,358,1,active,False,True,False
DATA_008,HOSP_008,477,1,Telecom Network,477,1,active,False,True,False
DATA_008,HOSP_001,494,1,Telecom Network,494,1,active,False,True,False
DATA_008,MAG_009,233,1,Telecom Network,233,1,active,False,True,False
DATA_008,MAG_016,84,1,Telecom Network,84,1,active,False,True,False
DATA_008,MAG_014,172,1,Telecom Network,172,1,active,False,True,False
DATA_008,MAG_008,388,1,Telecom Network,388,1,active,False,True,False
DATA_008,MAG_010,472,1,Telecom Network,472,1,active,False,True,False
DATA_009,HOSP_001,418,1,Telecom Network,418,1,active,False,True,False
DATA_009,HOSP_010,576,1,Telecom Network,576,1,active,False,True,False
DATA_009,HOSP_002,586,1,Telecom Network,586,1,active,False,True,False
DATA_009,HOSP_008,384,1,Telecom Network,384,1,active,False,True,False
DATA_009,HOSP_004,420,1,Telecom Network,420,1,active,False,True,False
DATA_009,HOSP_006,160,1,Telecom Network,160,1,active,False,True,False
DATA_009,HOSP_009,126,1,Telecom Network,126,1,active,False,True,False
DATA_009,HOSP_005,368,1,Telecom Network,368,1,active,False,True,False
DATA_009,HOSP_007,509,1,Telecom Network,509,1,active,False,True,False
DATA_009,HOSP_003,384,1,Telecom Network,384,1,active,False,True,False
DATA_009,MAG_004,82,1,Telecom Network,82,1,active,False,True,False
DATA_009,MAG_005,84,1,Telecom Network,84,1,active,False,True,False
DATA_009,MAG_003,364,1,Telecom Network,364,1,active,False,True,False
DATA_009,MAG_021,351,1,Telecom Network,351,1,active,False,True,False
DATA_009,MAG_020,447,1,Telecom Network,447,1,active,False,True,False
DATA_010,HOSP_009,186,1,Telecom Network,186,1,active,False,True,False
DATA_010,HOSP_003,475,1,Telecom Network,475,1,active,False,True,False
DATA_010,HOSP_004,110,1,Telecom Network,110,1,active,False,True,False
DATA_010,HOSP_007,525,1,Telecom Network,525,1,active,False,True,False
DATA_010,HOSP_005,432,1,Telecom Network,432,1,active,False,True,False
DATA_010,HOSP_002,418,1,Telecom Network,418,1,active,False,True,False
DATA_010,HOSP_010,599,1,Telecom Network,599,1,active,False,True,False
DATA_010,HOSP_001,136,1,Telecom Network,136,1,active,False,True,False
DATA_010,HOSP_008,361,1,Telecom Network,361,1,active,False,True,False
DATA_010,HOSP_006,530,1,Telecom Network,530,1,active,False,True,False
DATA_010,MAG_017,113,1,Telecom Network,113,1,active,False,True,False
DATA_010,MAG_018,319,1,Telecom Network,319,1,active,False,True,False
DATA_010,MAG_016,447,1,Telecom Network,447,1,active,False,True,False
DATA_010,MAG_019,317,1,Telecom Network,317,1,active,False,True,False
DATA_010,MAG_014,198,1,Telecom Network,198,1,active,False,True,False
DATA_011,HOSP_006,457,1,Telecom Network,457,1,active,False,True,False
DATA_011,HOSP_004,490,1,Telecom Network,490,1,active,False,True,False
DATA_011,HOSP_010,220,1,Telecom Network,220,1,active,False,True,False
DATA_011,HOSP_001,565,1,Telecom Network,565,1,active,False,True,False
DATA_011,HOSP_002,325,1,Telecom Network,325,1,active,False,True,False
DATA_011,HOSP_003,482,1,Telecom Network,482,1,active,False,True,False
DATA_011,HOSP_007,597,1,Telecom Network,597,1,active,False,True,False
DATA_011,HOSP_005,409,1,Telecom Network,409,1,active,False,True,False
DATA_011,HOSP_009,579,1,Telecom Network,579,1,active,False,True,False
DATA_011,HOSP_008,211,1,Telecom Network,211,1,active,False,True,False
DATA_011,MAG_004,265,1,Telecom Network,265,1,active,False,True,False
DATA_011,MAG_001,244,1,Telecom Network,244,1,active,False,True,False
DATA_011,MAG_007,371,1,Telecom Network,371,1,active,False,True,False
DATA_011,MAG_019,424,1,Telecom Network,424,1,active,False,True,False
DATA_011,MAG_020,297,1,Telecom Network,297,1,active,False,True,False
DATA_012,HOSP_003,319,1,Telecom Network,319,1,active,False,True,False
DATA_012,HOSP_007,225,1,Telecom Network,225,1,active,False,True,False
DATA_012,HOSP_010,561,1,Telecom Network,561,1,active,False,True,False
DATA_012,HOSP_002,552,1,Telecom Network,552,1,active,False,True,False
DATA_012,HOSP_006,431,1,Telecom Network,431,1,active,False,True,False
DATA_012,HOSP_001,534,1,Telecom Network,534,1,active,False,True,False
DATA_012,HOSP_008,201,1,Telecom Network,201,1,active,False,True,False
DATA_012,HOSP_005,326,1,Telecom Network,326,1,active,False,True,False
DATA_012,HOSP_004,469,1,Telecom Network,469,1,active,False,True,False
DATA_012,HOSP_009,114,1,Telecom Network,114,1,active,False,True,False
DATA_012,MAG_018,243,1,Telecom Network,243,1,active,False,True,False
DATA_012,MAG_008,383,1,Telecom Network,383,1,active,False,True,False
DATA_012,MAG_016,316,1,Telecom Network,316,1,active,False,True,False
DATA_012,MAG_003,411,1,Telecom Network,411,1,active,False,True,False
DATA_012,MAG_015,306,1,Telecom Network,306,1,active,False,True,False
DATA_013,HOSP_009,449,1,Telecom Network,449,1,active,False,True,False
DATA_013,HOSP_003,309,1,Telecom Network,309,1,active,False,True,False
DATA_013,HOSP_007,508,1,Telecom Network,508,1,active,False,True,False
DATA_013,HOSP_001,145,1,Telecom Network,145,1,active,False,True,False
DATA_013,HOSP_002,127,1,Telecom Network,127,1,active,False,True,False
DATA_013,HOSP_008,208,1,Telecom Network,208,1,active,False,True,False
DATA_013,HOSP_010,538,1,Telecom Network,538,1,active,False,True,False
DATA_013,HOSP_005,135,1,Telecom Network,135,1,active,False,True,False
DATA_013,HOSP_004,347,1,Telecom Network,347,1,active,False,True,False
DATA_013,HOSP_006,162,1,Telecom Network,162,1,active,False,True,False
DATA_013,MAG_011,97,1,Telecom Network,97,1,active,False,True,False
DATA_013,MAG_018,216,1,Telecom Network,216,1,active,False,True,False
DATA_013,MAG_003,83,1,Telecom Network,83,1,active,False,True,False
DATA_013,MAG_006,490,1,Telecom Network,490,1,active,False,True,False
DATA_013,MAG_015,413,1,Telecom Network,413,1,active,False,True,False
DATA_014,HOSP_010,113,1,Telecom Network,113,1,active,False,True,False
DATA_014,HOSP_003,445,1,Telecom Network,445,1,active,False,True,False
DATA_014,HOSP_001,283,1,Telecom Network,283,1,active,False,True,False
DATA_014,HOSP_009,440,1,Telecom Network,440,1,active,False,True,False
DATA_014,HOSP_004,173,1,Telecom Network,173,1,active,False,True,False
DATA_014,HOSP_005,493,1,Telecom Network,493,1,active,False,True,False
DATA_014,HOSP_006,141,1,Telecom Network,141,1,active,False,True,False
DATA_014,HOSP_007,440,1,Telecom Network,440,1,active,False,True,False
DATA_014,HOSP_008,293,1,Telecom Network,293,1,active,False,True,False
DATA_014,HOSP_002,387,1,Telecom Network,387,1,active,False,True,False
DATA_014,MAG_021,453,1,Telecom Network,453,1,active,False,True,False
DATA_014,MAG_003,337,1,Telecom Network,337,1,active,False,True,False
DATA_014,MAG_009,242,1,Telecom Network,242,1,active,False,True,False
DATA_014,MAG_020,470,1,Telecom Network,470,1,active,False,True,False
DATA_014,MAG_012,301,1,Telecom Network,301,1,active,False,True,False
DATA_015,HOSP_001,334,1,Telecom Network,334,1,active,False,True,False
DATA_015,HOSP_003,222,1,Telecom Network,222,1,active,False,True,False
DATA_015,HOSP_005,210,1,Telecom Network,210,1,active,False,True,False
DATA_015,HOSP_002,136,1,Telecom Network,136,1,active,False,True,False
DATA_015,HOSP_010,407,1,Telecom Network,407,1,active,False,True,False
DATA_015,HOSP_004,374,1,Telecom Network,374,1,active,False,True,False
DATA_015,HOSP_007,285,1,Telecom Network,285,1,active,False,True,False
DATA_015,HOSP_009,223,1,Telecom Network,223,1,active,False,True,False
DATA_015,HOSP_006,182,1,Telecom Network,182,1,active,False,True,False
DATA_015,HOSP_008,332,1,Telecom Network,332,1,active,False,True,False
DATA_015,MAG_003,148,1,Telecom Network,148,1,active,False,True,False
DATA_015,MAG_009,355,1,Telecom Network,355,1,active,False,True,False
DATA_015,MAG_020,104,1,Telecom Network,104,1,active,False,True,False
DATA_015,MAG_001,357,1,Telecom Network,357,1,active,False,True,False
DATA_015,MAG_022,296,1,Telecom Network,296,1,active,False,True,False
DATA_016,HOSP_002,505,1,Telecom Network,505,1,active,False,True,False
DATA_016,HOSP_008,205,1,Telecom Network,205,1,active,False,True,False
DATA_016,HOSP_005,385,1,Telecom Network,385,1,active,False,True,False
DATA_016,HOSP_010,354,1,Telecom Network,354,1,active,False,True,False
DATA_016,HOSP_004,200,1,Telecom Network,200,1,active,False,True,False
DATA_016,HOSP_006,479,1,Telecom Network,479,1,active,False,True,False
DATA_016,HOSP_001,238,1,Telecom Network,238,1,active,False,True,False
DATA_016,HOSP_003,416,1,Telecom Network,416,1,active,False,True,False
DATA_016,HOSP_007,207,1,Telecom Network,207,1,active,False,True,False
DATA_016,HOSP_009,286,1,Telecom Network,286,1,active,False,True,False
DATA_016,MAG_010,130,1,Telecom Network,130,1,active,False,True,False
DATA_016,MAG_008,496,1,Telecom Network,496,1,active,False,True,False
DATA_016,MAG_016,211,1,Telecom Network,211,1,active,False,True,False
DATA_016,MAG_022,200,1,Telecom Network,200,1,active,False,True,False
DATA_016,MAG_009,435,1,Telecom Network,435,1,active,False,True,False
DATA_017,HOSP_008,528,1,Telecom Network,528,1,active,False,True,False
DATA_017,HOSP_001,459,1,Telecom Network,459,1,active,False,True,False
DATA_017,HOSP_003,485,1,Telecom Network,485,1,active,False,True,False
DATA_017,HOSP_010,314,1,Telecom Network,314,1,active,False,True,False
DATA_017,HOSP_007,318,1,Telecom Network,318,1,active,False,True,False
DATA_017,HOSP_009,421,1,Telecom Network,421,1,active,False,True,False
DATA_017,HOSP_006,295,1,Telecom Network,295,1,active,False,True,False
DATA_017,HOSP_002,412,1,Telecom Network,412,1,active,False,True,False
DATA_017,HOSP_004,534,1,Telecom Network,534,1,active,False,True,False
DATA_017,HOSP_005,246,1,Telecom Network,246,1,active,False,True,False
DATA_017,MAG_009,418,1,Telecom Network,418,1,active,False,True,False
DATA_017,MAG_021,360,1,Telecom Network,360,1,active,False,True,False
DATA_017,MAG_008,183,1,Telecom Network,183,1,active,False,True,False
DATA_017,MAG_005,278,1,Telecom Network,278,1,active,False,True,False
DATA_017,MAG_010,339,1,Telecom Network,339,1,active,False,True,False
DATA_018,HOSP_001,535,1,Telecom Network,535,1,active,False,True,False
DATA_018,HOSP_003,340,1,Telecom Network,340,1,active,False,True,False
DATA_018,HOSP_008,242,1,Telecom Network,242,1,active,False,True,False
DATA_018,HOSP_002,257,1,Telecom Network,257,1,active,False,True,False
DATA_018,HOSP_009,503,1,Telecom Network,503,1,active,False,True,False
DATA_018,HOSP_004,128,1,Telecom Network,128,1,active,False,True,False
DATA_018,HOSP_010,267,1,Telecom Network,267,1,active,False,True,False
DATA_018,HOSP_005,476,1,Telecom Network,476,1,active,False,True,False
DATA_018,HOSP_007,431,1,Telecom Network,431,1,active,False,True,False
DATA_018,HOSP_006,335,1,Telecom Network,335,1,active,False,True,False
DATA_018,MAG_006,348,1,Telecom Network,348,1,active,False,True,False
DATA_018,MAG_011,157,1,Telecom Network,157,1,active,False,True,False
DATA_018,MAG_015,156,1,Telecom Network,156,1,active,False,True,False
DATA_018,MAG_007,319,1,Telecom Network,319,1,active,False,True,False
DATA_018,MAG_002,169,1,Telecom Network,169,1,active,False,True,False
MAG_005,MAG_007,12,4,Road Network,12,4,active,True,False,False
MAG_010,MAG_019,11,2,Road Network,11,2,active,True,False,False
MAG_021,MAG_020,17,4,Road Network,17,4,active,True,False,False
MAG_003,MAG_006,27,1,Road Network,27,1,active,True,False,False
MAG_018,MAG_012,29,5,Road Network,29,5,active,True,False,False
MAG_003,MAG_021,27,1,Road Network,27,1,active,True,False,False
MAG_008,MAG_013,28,4,Road Network,28,4,active,True,False,False
MAG_004,MAG_018,16,3,Road Network,16,3,active,True,False,False
MAG_006,MAG_003,37,4,Road Network,37,4,active,True,False,False
MAG_010,MAG_021,24,1,Road Network,24,1,active,True,False,False
MAG_017,MAG_015,30,4,Road Network,30,4,active,True,False,False
MAG_002,MAG_011,36,1,Road Network,36,1,active,True,False,False
MAG_001,MAG_010,27,5,Road Network,27,5,active,True,False,False
MAG_021,MAG_001,21,2,Road Network,21,2,active,True,False,False
MAG_010,MAG_019,24,3,Road Network,24,3,active,True,False,False
MAG_019,MAG_018,19,2,Road Network,19,2,active,True,False,False
MAG_008,MAG_016,12,5,Road Network,12,5,active,True,False,False
MAG_005,MAG_010,10,3,Road Network,10,3,active,True,False,False
MAG_002,MAG_011,32,1,Road Network,32,1,active,True,False,False
MAG_012,MAG_016,27,3,Road Network,27,3,active,True,False,False
MAG_010,MAG_011,14,1,Road Network,14,1,active,True,False,False
MAG_006,MAG_022,11,3,Road Network,11,3,active,True,False,False
MAG_006,MAG_001,32,5,Road Network,32,5,active,True,False,False
MAG_006,MAG_016,40,5,Road Network,40,5,active,True,False,False
MAG_017,MAG_004,16,3,Road Network,16,3,active,True,False,False
MAG_016,MAG_006,28,1,Road Network,28,1,active,True,False,False
MAG_011,MAG_001,18,1,Road Network,18,1,active,True,False,False
MAG_009,MAG_019,23,5,Road Network,23,5,active,True,False,False
MAG_012,MAG_013,15,5,Road Network,15,5,active,True,False,False
MAG_015,MAG_004,20,4,Road Network,20,4,active,True,False,False
POWER_001,WATER_009,57,1,Energy Grid,57,1,active,False,False,False
POWER_001,DATA_013,88,1,Energy Grid,88,1,active,False,False,False
POWER_001,MAG_011,62,1,Energy Grid,62,1,active,False,False,False
POWER_001,DATA_005,70,1,Energy Grid,70,1,active,False,False,False
POWER_001,WATER_010,76,1,Energy Grid,76,1,active,False,False,False
POWER_001,WATER_001,90,1,Energy Grid,90,1,active,False,False,False
POWER_001,WATER_003,77,1,Energy Grid,77,1,active,False,False,False
POWER_001,WATER_019,51,1,Energy Grid,51,1,active,False,False,False
POWER_001,HOSP_007,73,1,Energy Grid,73,1,active,False,False,False
POWER_001,WATER_024,106,1,Energy Grid,106,1,active,False,False,False
POWER_001,MAG_017,68,1,Energy Grid,68,1,active,False,False,False
POWER_001,DATA_009,58,1,Energy Grid,58,1,active,False,False,False
POWER_001,WATER_028,106,1,Energy Grid,106,1,active,False,False,False
POWER_001,DATA_017,95,1,Energy Grid,95,1,active,False,False,False
POWER_001,WATER_016,48,1,Energy Grid,48,1,active,False,False,False
POWER_001,MAG_002,120,1,Energy Grid,120,1,active,False,False,False
POWER_001,WATER_014,102,1,Energy Grid,102,1,active,False,False,False
POWER_001,DATA_003,44,1,Energy Grid,44,1,active,False,False,False
POWER_001,WATER_007,119,1,Energy Grid,119,1,active,False,False,False
POWER_001,DATA_006,95,1,Energy Grid,95,1,active,False,False,False
POWER_001,HOSP_001,109,1,Energy Grid,109,1,active,False,False,False
POWER_001,MAG_013,56,1,Energy Grid,56,1,active,False,False,False
POWER_001,WATER_012,100,1,Energy Grid,100,1,active,False,False,False
POWER_001,HOSP_009,78,1,Energy Grid,78,1,active,False,False,False
POWER_001,MAG_001,81,1,Energy Grid,81,1,active,False,False,False
POWER_001,DATA_015,69,1,Energy Grid,69,1,active,False,False,False
POWER_001,WATER_020,91,1,Energy Grid,91,1,active,False,False,False
POWER_001,MAG_009,82,1,Energy Grid,82,1,active,False,False,False
POWER_001,WATER_004,53,1,Energy Grid,53,1,active,False,False,False
POWER_002,HOSP_009,88,1,Energy Grid,88,1,active,False,False,False
POWER_002,DATA_017,65,1,Energy Grid,65,1,active,False,False,False
POWER_002,MAG_019,52,1,Energy Grid,52,1,active,False,False,False
POWER_002,WATER_001,90,1,Energy Grid,90,1,active,False,False,False
POWER_002,MAG_003,48,1,Energy Grid,48,1,active,False,False,False
POWER_002,MAG_006,75,1,Energy Grid,75,1,active,False,False,False
POWER_002,DATA_008,50,1,Energy Grid,50,1,active,False,False,False
POWER_002,HOSP_006,116,1,Energy Grid,116,1,active,False,False,False
POWER_002,MAG_014,107,1,Energy Grid,107,1,active,False,False,False
POWER_002,WATER_010,42,1,Energy Grid,42,1,active,False,False,False
POWER_002,DATA_004,101,1,Energy Grid,101,1,active,False,False,False
POWER_002,WATER_022,102,1,Energy Grid,102,1,active,False,False,False
POWER_002,DATA_016,72,1,Energy Grid,72,1,active,False,False,False
POWER_002,MAG_018,87,1,Energy Grid,87,1,active,False,False,False
POWER_002,MAG_022,66,1,Energy Grid,66,1,active,False,False,False
POWER_002,DATA_007,101,1,Energy Grid,101,1,active,False,False,False
POWER_002,DATA_003,57,1,Energy Grid,57,1,active,False,False,False
POWER_002,WATER_021,112,1,Energy Grid,112,1,active,False,False,False
POWER_002,MAG_010,115,1,Energy Grid,115,1,active,False,False,False
POWER_002,DATA_006,79,1,Energy Grid,79,1,active,False,False,False
POWER_002,DATA_013,54,1,Energy Grid,54,1,active,False,False,False
POWER_002,MAG_007,120,1,Energy Grid,120,1,active,False,False,False
POWER_002,WATER_006,65,1,Energy Grid,65,1,active,False,False,False
POWER_002,HOSP_004,99,1,Energy Grid,99,1,active,False,False,False
POWER_002,MAG_011,95,1,Energy Grid,95,1,active,False,False,False
POWER_002,DATA_001,53,1,Energy Grid,53,1,active,False,False,False
POWER_002,MAG_012,71,1,Energy Grid,71,1,active,False,False,False
POWER_002,MAG_015,86,1,Energy Grid,86,1,active,False,False,False
POWER_002,HOSP_005,80,1,Energy Grid,80,1,active,False,False,False
POWER_003,WATER_012,98,1,Energy Grid,98,1,active,False,False,False
POWER_003,MAG_019,88,1,Energy Grid,88,1,active,False,False,False
POWER_003,WATER_005,112,1,Energy Grid,112,1,active,False,False,False
POWER_003,WATER_001,42,1,Energy Grid,42,1,active,False,False,False
POWER_003,MAG_018,52,1,Energy Grid,52,1,active,False,False,False
POWER_003,HOSP_003,98,1,Energy Grid,98,1,active,False,False,False
POWER_003,MAG_020,88,1,Energy Grid,88,1,active,False,False,False
POWER_003,HOSP_006,105,1,Energy Grid,105,1,active,False,False,False
POWER_003,WATER_009,86,1,Energy Grid,86,1,active,False,False,False
POWER_003,HOSP_007,107,1,Energy Grid,107,1,active,False,False,False
POWER_003,MAG_008,48,1,Energy Grid,48,1,active,False,False,False
POWER_003,DATA_018,86,1,Energy Grid,86,1,active,False,False,False
POWER_003,WATER_013,101,1,Energy Grid,101,1,active,False,False,False
POWER_003,WATER_024,66,1,Energy Grid,66,1,active,False,False,False
POWER_003,DATA_008,113,1,Energy Grid,113,1,active,False,False,False
POWER_003,WATER_007,108,1,Energy Grid,108,1,active,False,False,False
POWER_003,WATER_006,76,1,Energy Grid,76,1,active,False,False,False
POWER_003,WATER_025,98,1,Energy Grid,98,1,active,False,False,False
POWER_003,WATER_020,45,1,Energy Grid,45,1,active,False,False,False
POWER_003,HOSP_004,43,1,Energy Grid,43,1,active,False,False,False
POWER_003,MAG_003,94,1,Energy Grid,94,1,active,False,False,False
POWER_003,HOSP_002,60,1,Energy Grid,60,1,active,False,False,False
POWER_003,WATER_017,48,1,Energy Grid,48,1,active,False,False,False
POWER_004,DATA_011,87,1,Energy Grid,87,1,active,False,False,False
POWER_004,HOSP_001,90,1,Energy Grid,90,1,active,False,False,False
POWER_004,DATA_004,77,1,Energy Grid,77,1,active,False,False,False
POWER_004,DATA_002,53,1,Energy Grid,53,1,active,False,False,False
POWER_004,HOSP_009,72,1,Energy Grid,72,1,active,False,False,False
POWER_004,DATA_005,51,1,Energy Grid,51,1,active,False,False,False
POWER_004,DATA_015,84,1,Energy Grid,84,1,active,False,False,False
POWER_004,WATER_004,108,1,Energy Grid,108,1,active,False,False,False
POWER_004,DATA_003,80,1,Energy Grid,80,1,active,False,False,False
POWER_004,MAG_021,55,1,Energy Grid,55,1,active,False,False,False
POWER_004,DATA_017,48,1,Energy Grid,48,1,active,False,False,False
POWER_004,DATA_012,107,1,Energy Grid,107,1,active,False,False,False
POWER_004,MAG_017,107,1,Energy Grid,107,1,active,False,False,False
POWER_004,WATER_008,78,1,Energy Grid,78,1,active,False,False,False
POWER_004,WATER_026,71,1,Energy Grid,71,1,active,False,False,False
POWER_004,WATER_024,68,1,Energy Grid,68,1,active,False,False,False
POWER_004,MAG_020,78,1,Energy Grid,78,1,active,False,False,False
POWER_004,WATER_013,77,1,Energy Grid,77,1,active,False,False,False
POWER_004,HOSP_007,85,1,Energy Grid,85,1,active,False,False,False
POWER_004,WATER_029,97,1,Energy Grid,97,1,active,False,False,False
POWER_004,WATER_017,94,1,Energy Grid,94,1,active,False,False,False
POWER_004,WATER_022,83,1,Energy Grid,83,1,active,False,False,False
POWER_004,MAG_012,111,1,Energy Grid,111,1,active,False,False,False
POWER_004,WATER_012,67,1,Energy Grid,67,1,active,False,False,False
POWER_004,WATER_020,69,1,Energy Grid,69,1,active,False,False,False
POWER_004,HOSP_002,92,1,Energy Grid,92,1,active,False,False,False
POWER_004,WATER_010,101,1,Energy Grid,101,1,active,False,False,False
POWER_004,WATER_021,47,1,Energy Grid,47,1,active,False,False,False
POWER_005,WATER_021,97,1,Energy Grid,97,1,active,False,False,False
POWER_005,MAG_022,84,1,Energy Grid,84,1,active,False,False,False
POWER_005,WATER_019,82,1,Energy Grid,82,1,active,False,False,False
POWER_005,MAG_020,62,1,Energy Grid,62,1,active,False,False,False
POWER_005,MAG_019,75,1,Energy Grid,75,1,active,False,False,False
POWER_005,MAG_018,117,1,Energy Grid,117,1,active,False,False,False
POWER_005,DATA_001,60,1,Energy Grid,60,1,active,False,False,False
POWER_005,HOSP_002,64,1,Energy Grid,64,1,active,False,False,False
POWER_005,WATER_010,117,1,Energy Grid,117,1,active,False,False,False
POWER_005,WATER_005,48,1,Energy Grid,48,1,active,False,False,False
POWER_005,WATER_018,57,1,Energy Grid,57,1,active,False,False,False
POWER_005,MAG_002,89,1,Energy Grid,89,1,active,False,False,False
POWER_005,WATER_020,73,1,Energy Grid,73,1,active,False,False,False
POWER_005,DATA_013,116,1,Energy Grid,116,1,active,False,False,False
POWER_005,DATA_015,77,1,Energy Grid,77,1,active,False,False,False
POWER_005,WATER_007,119,1,Energy Grid,119,1,active,False,False,False
POWER_005,WATER_024,66,1,Energy Grid,66,1,active,False,False,False
POWER_005,DATA_014,66,1,Energy Grid,66,1,active,False,False,False
POWER_005,HOSP_010,80,1,Energy Grid,80,1,active,False,False,False
POWER_005,WATER_026,85,1,Energy Grid,85,1,active,False,False,False
POWER_005,WATER_013,81,1,Energy Grid,81,1,active,False,False,False
POWER_005,WATER_011,90,1,Energy Grid,90,1,active,False,False,False
POWER_005,DATA_005,91,1,Energy Grid,91,1,active,False,False,False
POWER_005,DATA_011,101,1,Energy Grid,101,1,active,False,False,False
POWER_005,MAG_013,44,1,Energy Grid,44,1,active,False,False,False
POWER_005,WATER_028,120,1,Energy Grid,120,1,active,False,False,False
POWER_005,MAG_017,106,1,Energy Grid,106,1,active,False,False,False
POWER_005,HOSP_008,62,1,Energy Grid,62,1,active,False,False,False
POWER_005,MAG_007,109,1,Energy Grid,109,1,active,False,False,False
POWER_006,MAG_010,101,1,Energy Grid,101,1,active,False,False,False
POWER_006,MAG_002,75,1,Energy Grid,75,1,active,False,False,False
POWER_006,MAG_011,79,1,Energy Grid,79,1,active,False,False,False
POWER_006,WATER_004,76,1,Energy Grid,76,1,active,False,False,False
POWER_006,WATER_027,97,1,Energy Grid,97,1,active,False,False,False
POWER_006,WATER_021,94,1,Energy Grid,94,1,active,False,False,False
POWER_006,DATA_004,112,1,Energy Grid,112,1,active,False,False,False
POWER_006,HOSP_006,101,1,Energy Grid,101,1,active,False,False,False
POWER_006,MAG_018,81,1,Energy Grid,81,1,active,False,False,False
POWER_006,WATER_003,84,1,Energy Grid,84,1,active,False,False,False
POWER_006,MAG_019,72,1,Energy Grid,72,1,active,False,False,False
POWER_006,WATER_029,86,1,Energy Grid,86,1,active,False,False,False
POWER_006,DATA_003,93,1,Energy Grid,93,1,active,False,False,False
POWER_007,MAG_018,113,1,Energy Grid,113,1,active,False,False,False
POWER_007,MAG_012,50,1,Energy Grid,50,1,active,False,False,False
POWER_007,MAG_019,47,1,Energy Grid,47,1,active,False,False,False
POWER_007,DATA_015,77,1,Energy Grid,77,1,active,False,False,False
POWER_007,WATER_005,54,1,Energy Grid,54,1,active,False,False,False
POWER_007,WATER_019,92,1,Energy Grid,92,1,active,False,False,False
POWER_007,DATA_010,69,1,Energy Grid,69,1,active,False,False,False
POWER_007,WATER_024,86,1,Energy Grid,86,1,active,False,False,False
POWER_007,MAG_004,94,1,Energy Grid,94,1,active,False,False,False
POWER_007,DATA_014,78,1,Energy Grid,78,1,active,False,False,False
POWER_007,MAG_017,80,1,Energy Grid,80,1,active,False,False,False
POWER_007,MAG_020,104,1,Energy Grid,104,1,active,False,False,False
POWER_007,DATA_013,62,1,Energy Grid,62,1,active,False,False,False
POWER_007,WATER_012,50,1,Energy Grid,50,1,active,False,False,False
POWER_007,HOSP_002,50,1,Energy Grid,50,1,active,False,False,False
POWER_008,DATA_011,72,1,Energy Grid,72,1,active,False,False,False
POWER_008,DATA_015,102,1,Energy Grid,102,1,active,False,False,False
POWER_008,WATER_008,47,1,Energy Grid,47,1,active,False,False,False
POWER_008,MAG_013,76,1,Energy Grid,76,1,active,False,False,False
POWER_008,MAG_001,40,1,Energy Grid,40,1,active,False,False,False
POWER_008,WATER_015,97,1,Energy Grid,97,1,active,False,False,False
POWER_008,WATER_020,100,1,Energy Grid,100,1,active,False,False,False
POWER_008,HOSP_003,96,1,Energy Grid,96,1,active,False,False,False
POWER_008,DATA_002,54,1,Energy Grid,54,1,active,False,False,False
POWER_008,MAG_005,112,1,Energy Grid,112,1,active,False,False,False
POWER_008,WATER_025,59,1,Energy Grid,59,1,active,False,False,False
POWER_008,DATA_001,108,1,Energy Grid,108,1,active,False,False,False
POWER_008,MAG_015,80,1,Energy Grid,80,1,active,False,False,False
POWER_008,WATER_003,49,1,Energy Grid,49,1,active,False,False,False
POWER_008,WATER_029,107,1,Energy Grid,107,1,active,False,False,False
POWER_008,MAG_003,69,1,Energy Grid,69,1,active,False,False,False
POWER_008,MAG_018,81,1,Energy Grid,81,1,active,False,False,False
POWER_008,MAG_002,45,1,Energy Grid,45,1,active,False,False,False
POWER_008,WATER_028,87,1,Energy Grid,87,1,active,False,False,False
POWER_008,WATER_024,40,1,Energy Grid,40,1,active,False,False,False
POWER_008,DATA_014,44,1,Energy Grid,44,1,active,False,False,False
POWER_008,MAG_017,46,1,Energy Grid,46,1,active,False,False,False
POWER_008,MAG_022,47,1,Energy Grid,47,1,active,False,False,False
POWER_008,MAG_012,59,1,Energy Grid,59,1,active,False,False,False
POWER_008,DATA_013,109,1,Energy Grid,109,1,active,False,False,False
POWER_008,MAG_019,69,1,Energy Grid,69,1,active,False,False,False
POWER_008,MAG_010,52,1,Energy Grid,52,1,active,False,False,False
POWER_008,DATA_017,71,1,Energy Grid,71,1,active,False,False,False
